physical_condition,series,architecture,K_C,K_D,n_binders,gradient_scale,receptor_density_contrast_percent,plotted_axis_coordinate,mean,lower_95_percent,upper_95_percent,trajectory_count,curve_role,arrival_time_limit,recording_time_limit,mean_recorded_duration,path_ci_time_limit,mean_path_ci_duration,observation_lag,mobile_fraction,effective_K_D_at_start,local_K_C_at_start,cleavage_rate_scale,path_ci_correction_coefficient
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0038001852732483,16.383351697034154,16.383351697034154,0.1090733932658113,,,,gradient,500000.0,500000.0,74921.3642919402,100000.0,63494.56540597211,293.80927173309885,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0038325938570791,16.53374797229519,16.53374797229519,0.1093986064485503,,,,gradient,500000.0,500000.0,73639.357866289,100000.0,62723.5176911339,288.78179555407456,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.00386500348725,16.684338597000004,16.684338597000004,0.1097149750452877,,,,gradient,500000.0,500000.0,72388.59454328485,100000.0,61959.82665478954,283.8768413462151,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0038974141637946,16.83512382229535,16.83512382229535,0.1100228107883106,,,,gradient,500000.0,500000.0,71168.09885078107,100000.0,61203.676449123544,279.0905837285532,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0039298258867468,16.98610389965449,16.98610389965449,0.1103224108560321,,,,gradient,500000.0,500000.0,69976.9311610719,100000.0,60455.2301166162,274.4193378865565,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0039622386561404,17.137279080874677,17.137279080874677,0.1106143624725997,,,,gradient,500000.0,500000.0,68814.32249722639,100000.0,59714.58311658417,269.8600882244172,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0039946524720091,17.288649618078544,17.288649618078544,0.1109005988797377,,,,gradient,500000.0,500000.0,67680.11745467967,100000.0,58981.63273501738,265.4122253124693,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0040270673343867,17.440215763714484,17.440215763714484,0.111179451236149,,,,gradient,500000.0,500000.0,66572.59122632383,100000.0,58256.81164507993,261.0689852012699,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0040594832433072,17.59197777055821,17.59197777055821,0.1114511645760914,,,,gradient,500000.0,500000.0,65490.934389939925,100000.0,57540.20766417924,256.8271936860389,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0040919001988042,17.743935891710947,17.743935891710947,0.1117159716629242,,,,gradient,500000.0,500000.0,64434.36663833292,100000.0,56831.89317949724,252.68379073856048,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0041243182009114,17.89609038060007,17.89609038060007,0.111974093469401,,,,gradient,500000.0,500000.0,63402.1356059698,100000.0,56131.92615210674,248.6358259057639,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0041567372496627,18.04844149098239,18.04844149098239,0.1122268212739649,,,,gradient,500000.0,500000.0,62393.93863171228,100000.0,55440.266410688506,244.68211228122465,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0041891573450918,18.20098947694169,18.20098947694169,0.1124745944942321,,,,gradient,500000.0,500000.0,61409.13593127544,100000.0,54756.96079132729,240.82014090696256,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0042215784872328,18.35373459289109,18.35373459289109,0.1127163271090997,,,,gradient,500000.0,500000.0,60446.541743636626,100000.0,54082.140104211234,237.04526173975148,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0042540006761191,18.506677093570342,18.506677093570342,0.1129521987455707,,,,gradient,500000.0,500000.0,59505.505542203115,100000.0,53415.811528667546,233.35492369491416,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0042864239117848,18.659817234050593,18.659817234050593,0.1131823795022138,,,,gradient,500000.0,500000.0,58585.39958169123,100000.0,52757.972248149745,229.74666502624012,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0043188481942635,18.813155269731396,18.813155269731396,0.1134070303597808,,,,gradient,500000.0,500000.0,57685.617998627225,100000.0,52108.610197627255,226.21810979853817,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.004351273523589,18.96669145634245,18.96669145634245,0.1136282516716068,,,,gradient,500000.0,500000.0,56806.240766112096,100000.0,51467.66614733427,222.76957163181217,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0043836998997957,19.12042604994493,19.12042604994597,0.1138448381676545,,,,gradient,500000.0,500000.0,55946.20478984651,100000.0,50835.168964176446,219.39688152880984,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0044161273229162,19.27435930692878,19.27435930692878,0.1140563785464096,,,,gradient,500000.0,500000.0,55104.77368785169,100000.0,50211.095772508415,216.09715171706543,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.004448555792985,19.42849148401635,19.42849148401635,0.1142630023127632,,,,gradient,500000.0,500000.0,54281.42160977048,100000.0,49595.40229423709,212.8683200383156,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.004480985310036,19.582822838263823,19.582822838263823,0.1144648317899505,,,,gradient,500000.0,500000.0,53475.64061510501,100000.0,48988.03823735317,209.70839456903929,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.004513415874103,19.737353627056375,19.737353627056375,0.1146622487790452,,,,gradient,500000.0,500000.0,52687.0215096818,100000.0,48388.952400551665,206.61577062620313,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0045458474852196,19.892084108113917,19.892084108113917,0.114857473360084,,,,gradient,500000.0,500000.0,51915.714718639545,100000.0,47798.1344372257,203.5910381123119,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0045782801434195,20.047014539487297,20.047014539487297,0.1150482842248762,,,,gradient,500000.0,500000.0,51160.53312212782,100000.0,47215.489410928734,200.6295416554032,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.004610713848737,20.202145179563935,20.202145179563935,0.1152347791028951,,,,gradient,500000.0,500000.0,50421.03444747354,100000.0,46640.94628052073,197.72954685283744,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0046431486012053,20.357476287060948,20.357476287060948,0.1154170501377302,,,,gradient,500000.0,500000.0,49696.79112835404,100000.0,46074.43038753247,194.8893769739374,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0046755844008588,20.513008121035114,20.513008121035114,0.1155951841483904,,,,gradient,500000.0,500000.0,48987.38974588386,100000.0,45515.86383545312,192.107410768172,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0047080212477308,20.66874094087261,20.66874094087261,0.11577043767763,,,,gradient,500000.0,500000.0,48292.74631813816,100000.0,44965.22210485952,189.38331889465945,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0047404591418554,20.82467500629801,20.82467500629801,0.1159433342325774,,,,gradient,500000.0,500000.0,47612.56883082629,100000.0,44422.455419895494,186.7159561993188,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0047728980832662,20.980810577370423,20.980810577370423,0.1161123805552966,,,,gradient,500000.0,500000.0,46946.05238592707,100000.0,43887.406973460245,184.10216621932187,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0048053380719972,21.13714791448611,21.13714791448611,0.1162776454908245,,,,gradient,500000.0,500000.0,46292.83560231003,100000.0,43359.98790400574,181.54053177376483,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0048377791080825,21.293687278376726,21.293687278377817,0.1164391938218384,,,,gradient,500000.0,500000.0,45652.56876258599,100000.0,42840.10772114417,179.02968142190582,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.004870221191555,21.45042893011091,21.45042893011091,0.1165970864428021,,,,gradient,500000.0,500000.0,45024.91337949822,100000.0,42327.67455188673,176.56828776273812,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0049026643224492,21.607373131094597,21.607373131094597,0.1167535608064538,,,,gradient,500000.0,500000.0,44410.05888759223,100000.0,41822.74434644192,174.1570936768323,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.004935108500799,21.76452014307264,21.76452014307264,0.1169072612629207,,,,gradient,500000.0,500000.0,43807.32568310707,100000.0,41325.13579717698,171.79343405140028,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.0049675537266378,21.92187022812697,21.92187022812697,0.1170575247176781,,,,gradient,500000.0,500000.0,43216.23366804493,100000.0,40834.70565844336,169.4754261491958,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,0.0,500.0,10.0,1.005,22.079423648679388,22.079423648679388,0.1172043991102477,,,,gradient,500000.0,500000.0,42636.48579548455,100000.0,40351.357602837954,167.20190508033156,1.0,500.0,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,10.0,500.0,10.0,1.0,0.0,1.0,0.0,,,,zero_gradient_control,200000.0,200000.0,199999.99982999155,100000.0,99999.999999998,0.0,0.889020898621993,562.4164749951478,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,10.0,500.0,10.0,1.0005,2.0196240732495596,2.0196240732495596,0.0157113143907093,,,,gradient,500000.0,500000.0,499999.9985820259,100000.0,100000.0,1960.7843081648073,0.889020898621993,562.4164749951478,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,10.0,500.0,10.0,1.0005323020344072,2.151458835184439,2.151458835184439,0.016747479522204,,,,gradient,500000.0,500000.0,499999.98540861206,100000.0,99999.99999999968,1960.784256504361,0.889020898621993,562.4164749951478,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,10.0,500.0,10.0,1.0005646051117143,2.283463960464771,2.2834639604638607,0.0177881944333919,,,,gradient,500000.0,500000.0,499999.8945323869,100000.0,99999.99999999968,1960.7839001270072,0.889020898621993,562.4164749951478,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,10.0,500.0,10.0,1.000596909231955,2.4156396692418314,2.415639669240921,0.0188336759264532,,,,gradient,500000.0,500000.0,499999.4286508072,100000.0,99999.99999999996,1960.7820731404208,0.889020898621993,562.4164749951478,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,10.0,500.0,10.0,1.0006292143951636,2.547986181953243,2.547986181953243,0.0198841487509267,,,,gradient,500000.0,500000.0,499997.5593162838,100000.0,99999.99999999968,1960.7747424167992,0.889020898621993,562.4164749951478,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,10.0,500.0,10.0,1.0006615206013727,2.6805037193187164,2.6805037193187164,0.0209390216729209,,,,gradient,500000.0,500000.0,499991.4259105742,100000.0,99999.99999999936,1960.7506898453892,0.889020898621993,562.4164749951478,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,10.0,500.0,10.0,1.0006938278506168,2.8131925023468174,2.8131925023468174,0.0219986734945577,,,,gradient,500000.0,500000.0,499974.4463692085,100000.0,99999.9999999994,1960.6841034086608,0.889020898621993,562.4164749951478,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,10.0,500.0,10.0,1.000726136142929,2.9460527523271773,2.9460527523271773,0.0230638125151654,,,,gradient,500000.0,500000.0,499933.7788667817,100000.0,99999.99999999984,1960.524623006987,0.889020898621993,562.4164749951478,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,10.0,500.0,10.0,1.0007584454783431,3.07908469083904,3.07908469083904,0.0241341619061675,,,,gradient,500000.0,500000.0,499847.53475350846,100000.0,99999.9999999988,1960.1864107980723,0.889020898621993,562.4164749951478,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,10.0,500.0,10.0,1.0007907558568931,3.212288539746999,3.212288539746999,0.025209105274883,,,,gradient,500000.0,500000.0,499682.575667844,100000.0,99999.99999999114,1959.5395124229176,0.889020898621993,562.4164749951478,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,10.0,500.0,10.0,1.0008230672786125,3.34566452120153,3.34566452120153,0.0262876048116221,,,,gradient,500000.0,500000.0,499393.6353913132,100000.0,99999.99999993334,1958.4064132992676,0.889020898621993,562.4164749951478,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,10.0,500.0,10.0,1.000855379743535,3.4792128576401016,3.479212857641012,0.0273672791396448,,,,gradient,500000.0,500000.0,498923.2319765239,100000.0,99999.99999957538,1956.561694025584,0.889020898621993,562.4164749951478,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,10.0,500.0,10.0,1.000887693251694,3.612933771790416,3.612933771790416,0.0284469777740317,,,,gradient,500000.0,500000.0,498206.3685558684,100000.0,99999.99999770698,1953.750464924974,0.889020898621993,562.4164749951478,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,10.0,500.0,10.0,1.0009200078031233,3.7468274866633737,3.7468274866633737,0.0295245207720637,,,,gradient,500000.0,500000.0,497173.7305896251,100000.0,99999.99998936195,1949.7009042730392,0.889020898621993,562.4164749951478,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,10.0,500.0,10.0,1.000952323397857,3.880894225562681,3.880894225562681,0.0305972652734755,,,,gradient,500000.0,500000.0,495756.5237929332,100000.0,99999.9999568409,1944.1432305605224,0.889020898621993,562.4164749951478,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,10.0,500.0,10.0,1.0009846400359284,4.015134212076887,4.015134212076887,0.0316624243790879,,,,gradient,500000.0,500000.0,493891.4727767339,100000.0,99999.99984452392,1936.8293050067996,0.889020898621993,562.4164749951478,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,10.0,500.0,10.0,1.001016957717371,4.149547670086262,4.1495476700853295,0.0327170913587593,,,,gradient,500000.0,500000.0,491524.3913604811,100000.0,99999.99949546564,1927.5466327862007,0.889020898621993,562.4164749951478,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,10.0,500.0,10.0,1.0010492764422192,4.284134823757602,4.284134823757602,0.0337580290757775,,,,gradient,500000.0,500000.0,488610.5757837923,100000.0,99999.99850032997,1916.11990503448,0.889020898621993,562.4164749951478,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,10.0,500.0,10.0,1.0010815962105062,4.418895897551067,4.418895897551067,0.0347836095334682,,,,gradient,500000.0,500000.0,485127.06537569297,100000.0,99999.99591282196,1902.4590799046784,0.889020898621993,562.4164749951478,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,10.0,500.0,10.0,1.0011139170222656,4.553831116213192,4.553831116213192,0.0357917808170413,,,,gradient,500000.0,500000.0,481062.8703673216,100000.0,99999.98969359368,1886.5210602640063,0.889020898621993,562.4164749951478,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,10.0,500.0,10.0,1.0011462388775312,4.688940704782785,4.688940704782785,0.0367809051273197,,,,gradient,500000.0,500000.0,476421.58709355694,100000.0,99999.9757641182,1868.319949386498,0.889020898621993,562.4164749951478,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,10.0,500.0,10.0,1.001178561776337,4.824224888589401,4.824224888590334,0.0377497984920565,,,,gradient,500000.0,500000.0,471220.0082478125,100000.0,99999.9464874306,1847.921600971814,0.889020898621993,562.4164749951478,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,10.0,500.0,10.0,1.001210885718716,4.959683893253852,4.959683893254785,0.0386974456512852,,,,gradient,500000.0,500000.0,465482.9444100722,100000.0,99999.888135989,1825.4233114120475,0.889020898621993,562.4164749951478,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,10.0,500.0,10.0,1.0012432107047022,5.095317944687516,5.095317944687516,0.0396235918705183,,,,gradient,500000.0,500000.0,459246.4520200527,100000.0,99999.77748963617,1800.9664785100106,0.889020898621993,562.4164749951478,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,10.0,500.0,10.0,1.0012755367343298,5.231127269095603,5.231127269095603,0.0405288824713848,,,,gradient,500000.0,500000.0,452558.63443797367,100000.0,99999.57811933206,1774.7397428940144,0.889020898621993,562.4164749951478,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,10.0,500.0,10.0,1.0013078638076318,5.367112092972803,5.367112092972803,0.0414140107803077,,,,gradient,500000.0,500000.0,445468.2211944684,100000.0,99999.23421988948,1746.934200762621,0.889020898621993,562.4164749951478,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,10.0,500.0,10.0,1.0013401919246423,5.503272643109303,5.503272643109303,0.0422800956633616,,,,gradient,500000.0,500000.0,438026.5253294853,100000.0,99998.66410954292,1717.7510797234718,0.889020898621993,562.4164749951478,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,10.0,500.0,10.0,1.0013725210853948,5.6396091465864995,5.6396091465864995,0.0431286498322,,,,gradient,500000.0,500000.0,430285.7297941455,100000.0,99997.75260082216,1687.3950188005706,0.889020898621993,562.4164749951478,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,10.0,500.0,10.0,1.0014048512899232,5.776121830781067,5.776121830781067,0.0439612622850274,,,,gradient,500000.0,500000.0,422292.15578487824,100000.0,99996.33467514189,1656.0476697446206,0.889020898621993,562.4164749951478,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,10.0,500.0,10.0,1.001437182538261,5.912810923361667,5.912810923361667,0.044780434938131,,,,gradient,500000.0,500000.0,414099.837441459,100000.0,99994.20034327231,1623.9209311429763,0.889020898621993,562.4164749951478,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,10.0,500.0,10.0,1.001469514830442,6.049676652291125,6.049676652291125,0.0455887370344604,,,,gradient,500000.0,500000.0,405758.16407222,100000.0,99991.08111500616,1591.208486557725,0.889020898621993,562.4164749951478,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,10.0,500.0,10.0,1.0015018481665,6.1867192458287645,6.1867192458287645,0.0463888255367597,,,,gradient,500000.0,500000.0,397311.5354261339,100000.0,99986.63905322396,1558.0844526515054,0.889020898621993,562.4164749951478,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,10.0,500.0,10.0,1.0015341825464683,6.323938932526962,6.323938932526962,0.0471834928869721,,,,gradient,500000.0,500000.0,388800.868135499,100000.0,99980.4619856796,1524.7092868058787,0.889020898621993,562.4164749951478,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,10.0,500.0,10.0,1.001566517970381,6.461335941234392,6.461335941234392,0.0479756024279177,,,,gradient,500000.0,500000.0,380263.10059828695,100000.0,99972.05552608406,1491.2278454834782,0.889020898621993,562.4164749951478,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,10.0,500.0,10.0,1.0015988544382717,6.598910501095423,6.598910501095423,0.0487681994269057,,,,gradient,500000.0,500000.0,371727.12424139347,100000.0,99960.78211880506,1457.7534283976215,0.889020898621993,562.4164749951478,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,10.0,500.0,10.0,1.001631191950174,6.736662841550567,6.736662841549634,0.0495640745294099,,,,gradient,500000.0,500000.0,363228.1489982842,100000.0,99946.01734167892,1424.4241137187612,0.889020898621993,562.4164749951478,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,10.0,500.0,10.0,1.001663530506122,6.874593192335898,6.874593192335898,0.0503658473660263,,,,gradient,500000.0,500000.0,354792.23658049654,100000.0,99927.01546215043,1391.3421042372413,0.889020898621993,562.4164749951478,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,10.0,500.0,10.0,1.0016958701061487,7.012701783485231,7.012701783485231,0.0511759148005312,,,,gradient,500000.0,500000.0,346442.0117248148,100000.0,99902.95347621194,1358.5961244110383,0.889020898621993,562.4164749951478,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,10.0,500.0,10.0,1.0017282107502885,7.1509888453306525,7.1509888453306525,0.0519963940808571,,,,gradient,500000.0,500000.0,338196.8870915659,100000.0,99872.93788822024,1326.2623023198662,0.889020898621993,562.4164749951478,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,10.0,500.0,10.0,1.0017605524385749,7.28945460849999,7.28945460849999,0.0528293933759774,,,,gradient,500000.0,500000.0,330072.20075334323,100000.0,99835.94173830334,1294.400787268013,0.889020898621993,562.4164749951478,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,10.0,500.0,10.0,1.0017928951710413,7.428099303919056,7.428099303919056,0.0536767433743264,,,,gradient,500000.0,500000.0,322081.1512982589,100000.0,99790.8594308223,1263.0633384245448,0.889020898621993,562.4164749951478,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,10.0,500.0,10.0,1.0018252389477216,7.566923162813066,7.566923162813066,0.0545390178791186,,,,gradient,500000.0,500000.0,314237.28210933745,100000.0,99736.74508998945,1232.303067095441,0.889020898621993,562.4164749951478,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,10.0,500.0,10.0,1.00185758376865,7.705926416707887,7.7059264167088415,0.0554168595787041,,,,gradient,500000.0,500000.0,306549.6305266101,100000.0,99672.52127954103,1202.1554138298436,0.889020898621993,562.4164749951478,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,10.0,500.0,10.0,1.0018899296338593,7.845109297423858,7.845109297423858,0.0563105181168588,,,,gradient,500000.0,500000.0,299025.2721610282,100000.0,99597.10004842252,1172.648126121679,0.889020898621993,562.4164749951478,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,10.0,500.0,10.0,1.0019222765433835,7.984472037084656,7.984472037083701,0.0572198645755361,,,,gradient,500000.0,500000.0,291669.54824264336,100000.0,99509.39725592888,1143.8021499711504,0.889020898621993,562.4164749951478,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,10.0,500.0,10.0,1.0019546244972573,8.12401486811396,8.12401486811396,0.0581454943095573,,,,gradient,500000.0,500000.0,284485.38944181695,100000.0,99408.03865490825,1115.6289782032038,0.889020898621993,562.4164749951478,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,10.0,500.0,10.0,1.0019869734955131,8.263738023232857,8.263738023232857,0.0590861936655429,,,,gradient,500000.0,500000.0,277476.0300891083,100000.0,99292.06708962044,1088.1412944670913,0.889020898621993,562.4164749951478,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,10.0,500.0,10.0,1.0020193235381851,8.403641735466106,8.40364173546515,0.0600403579345983,,,,gradient,500000.0,500000.0,270643.3569539795,100000.0,99160.62429763364,1061.3464978587433,0.889020898621993,562.4164749951478,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,10.0,500.0,10.0,1.0020516746253074,8.543726238137639,8.543726238137639,0.0610066254742322,,,,gradient,500000.0,500000.0,263987.6705006849,100000.0,99012.7736919652,1035.2457666693524,0.889020898621993,562.4164749951478,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,10.0,500.0,10.0,1.002084026756913,8.683991764873845,8.683991764873845,0.06198343391832,,,,gradient,500000.0,500000.0,257508.42556580645,100000.0,98847.64621575244,1009.8369630031624,0.889020898621993,562.4164749951478,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,10.0,500.0,10.0,1.0021163799330364,8.824438549603997,8.824438549603997,0.0629690645148432,,,,gradient,500000.0,500000.0,251204.35994218223,100000.0,98664.44919455682,985.1151370281656,0.889020898621993,562.4164749951478,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,10.0,500.0,10.0,1.0021487341537108,8.965066826557688,8.965066826557688,0.063963716932475,,,,gradient,500000.0,500000.0,245073.47564150515,100000.0,98461.70380036796,961.0724534960988,0.889020898621993,562.4164749951478,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,10.0,500.0,10.0,1.00218108941897,9.105876830268244,9.105876830268244,0.0649635638045269,,,,gradient,500000.0,500000.0,239113.75188591727,100000.0,98239.44785811537,937.7009877879108,0.889020898621993,562.4164749951478,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,10.0,500.0,10.0,1.002213445728848,9.246868795571949,9.246868795572926,0.0659666122516399,,,,gradient,500000.0,500000.0,233322.43640851323,100000.0,97997.17272333209,914.989946700052,0.889020898621993,562.4164749951478,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,10.0,500.0,10.0,1.002245803083378,9.388042957607666,9.388042957608643,0.0669709024567379,,,,gradient,500000.0,500000.0,227696.38113255484,100000.0,97734.4533291124,892.9269848335484,0.889020898621993,562.4164749951478,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,10.0,500.0,10.0,1.002278161482594,9.529399551820015,9.529399551820015,0.0679745060800016,,,,gradient,500000.0,500000.0,222232.1729081195,100000.0,97450.9632291022,871.4987172867433,0.889020898621993,562.4164749951478,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,10.0,500.0,10.0,1.00231052092653,9.670938813956887,9.670938813956887,0.0689762082364193,,,,gradient,500000.0,500000.0,216926.38143333892,100000.0,97146.16839165616,850.6916918954468,0.889020898621993,562.4164749951478,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,10.0,500.0,10.0,1.002342881415219,9.812660980069875,9.812660980068898,0.0699751300366581,,,,gradient,500000.0,500000.0,211775.42432651308,100000.0,96819.44876243724,830.4918601039728,0.889020898621993,562.4164749951478,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,10.0,500.0,10.0,1.0023752429486958,9.954566286516542,9.954566286516542,0.0709679997682949,,,,gradient,500000.0,500000.0,206775.18313642635,100000.0,96471.48762089084,810.8830711232406,0.889020898621993,562.4164749951478,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,10.0,500.0,10.0,1.0024076055269937,10.09665496996086,10.096654969961838,0.0719532155533881,,,,gradient,500000.0,500000.0,201921.67396200585,100000.0,96102.34783468618,791.8497018117877,0.889020898621993,562.4164749951478,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,10.0,500.0,10.0,1.0024399691501458,10.238927267370702,10.238927267370702,0.0729292951435681,,,,gradient,500000.0,500000.0,197210.87280335068,100000.0,95712.17995485588,773.3759717778458,0.889020898621993,562.4164749951478,10.0,0.002,1.0
